image_name|comment_number|comment|corrected_comment
4300709050.jpg|0|A woman in a sleeveless shirt grins in the direction of the man in the adjoining plush bus seat .|Ханцуйгүй цамцтай эмэгтэй автобусны хажуугийн тансаг суудалд сууж буй эрэгтэйн зүг мишээж байна.
4300735716.jpg|0|A female soccer player is lying on the field with a painful expression on her face .|Хөлбөмбөгчин эмэгтэй талбай дээр зовиуртай царайтай хэвтэж байна.
4300749467.jpg|0|A man with a long white beard starting away from the crowd with a bunch of people behind him .|Ард нь бөөн хүмүүстэй олны дундаас эхлээд урт цагаан сахалтай эр .
4300949836.jpg|0|A blond woman wearing a green dress raises her hand and smiles in a room .|Ногоон даашинз өмссөн шаргал үстэй эмэгтэй өрөөнд гараа өргөөд инээмсэглэж байна.
4301233985.jpg|0|A crowded place with people who are taking pictures and listening to someone speak .|Зураг авч, хэн нэгний яриаг сонсож байгаа хүмүүсийн хөл хөдөлгөөн ихтэй газар.
4301236235.jpg|0|A large crowd is facing a large statue and many are holding cameras .|Том олон хүн том хөшөөний өмнө зогсож, олон хүн камер барьсан байна.
430173345.jpg|0|The dog is concerned with a purple object lying in an uncut field .|Нохой огтлоогүй талбайд хэвтэж буй нил ягаан өнгийн зүйлд санаа зовж байна.
4301874954.jpg|0|A blond man with a leather jacket playing a guitar and singing .|Гитар тоглож, дуулж буй савхин хүрэмтэй шаргал үст эр .
4301986594.jpg|0|"A man holds up a small sticker that says """" I am a photographer , not a terrorist """" while standing among a large group of protesters ."|"Нэг хүн жагсагчдын дунд зогсож байхдаа ""Би террорист биш гэрэл зурагчин"" гэсэн жижиг наалт бариад зогсож байна."
4302245124.jpg|0|Beautiful young dancer performing dressed in white and silver performs an acrobatic , ballet , hula-hoop , dance routine while 4 female observers look on .|Цагаан, мөнгөлөг хувцас өмссөн сайхан бүжигчин залуу 4 эмэгтэй ажиглагч харж байхад акробат, балет, хула цагираг, бүжгийн үзүүлбэр үзүүлж байна.
4302249122.jpg|0|A female gymnast performing on the dance floor at a competition event .|Тэмцээний үеэр бүжгийн талбай дээр тоглож буй эмэгтэй гимнастикч .
4302249704.jpg|0|A girl competing in gymnastics performs a gutsy routine as she impresses the audience .|Гимнастикийн төрөлд өрсөлдөж буй охин эрч хүчтэй дасгал хийж, үзэгчдийн сэтгэлийг хөдөлгөж байна.
4302250366.jpg|0|A teenage girl dressed in a black and purple leotard is posing in an arabesque while twirling a magenta ribbon .|Хар, нил ягаан өнгийн леотер өмссөн өсвөр насны охин ягаан өнгийн туузыг эргүүлж байхдаа арабеск хувцас өмсөж байна.
4302493227.jpg|0|The craftsman sits outside working his treadle machine to braid rope .|Дархан гадаа суугаад гишгүүрийн машинаа олс сүлжихээр ажиллаж байна.
4302494145.jpg|0|A happy mother at her baby shower is excited that her friend gave her baby a spiderman t-shirt .|Хүүхдийнхээ шүршүүрт орохдоо аз жаргалтай ээж найз нь хүүхэддээ аалзны хүн цамц бэлэглэсэнд баярлаж байна.
4302494415.jpg|0|A blond woman with a pink headband and pink shorts sits next to a dark-haired man with a black shirt while looking through zip lock bags of small items .|Ягаан толгойтой, ягаан шорт өмссөн шаргал үстэй эмэгтэй хар цамцтай хар үстэй залуугийн хажууд суугаад жижиг эд зүйлсийн цоожтой цүнхийг харж байна.
4302502831.jpg|0|two children in a poor village pose on camera while a group of them is paying attention to something .|Ядуу тосгоны хоёр хүүхэд хэсэг бүлэг нь ямар нэгэн зүйлд анхаарлаа хандуулж байх үед камерын өмнө зургаа авахуулж байна.
430292291.jpg|0|A soccer game is in progress with a red shirt team and a blue shirt team .|Улаан цамцтай баг, цэнхэр цамцтай багтай хөл бөмбөгийн тоглолт явагдаж байна.
4303243256.jpg|0|The older guy wearing a tan straw hat and a blue jean apron should be careful using the wooden mallet .|Хөгшин саравчтай малгай, цэнхэр жинсэн хормогч өмссөн хөгшин залуу модон алх ашиглахдаа болгоомжтой байх хэрэгтэй.
4303307651.jpg|0|A group of people standing in a large white room looking at large pieces of stone .|Том цагаан өрөөнд зогсож буй хэсэг хүмүүс том чулуунуудыг харж байна.
4303640101.jpg|0|A child standing on a rug , wearing black sunglasses and a blue striped shirt is pointing at something .|Хар нарны шил, цэнхэр судалтай цамц өмссөн хивсэн дээр зогсож буй хүүхэд ямар нэгэн зүйл рүү зааж байна.
4303786905.jpg|0|Two people are standing in front of a Hedley Museum sign looking at something in front of them .|Хоёр хүн Хедлигийн музейн самбарын өмнө зогсож, урдуураа ямар нэг зүйлийг харж байна.
